id_jogo_cbf,source,quantity,price,amount
14236b_2025,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,765,87.5,66937.5
14236b_2025,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,187,190.0,35530.0
14236b_2025,CADEIRA ASSENTO ROXO SOCIO - INTEIRA,38,250.0,9500.0
14236b_2025,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,215,85.0,18275.0
14236b_2025,CADEIRA ASSENTO ROXO SUPERIOR - MEIA,308,125.0,38500.0
14236b_2025,CADEIRA ASSENTO SOCIO - INTEIRA,3829,20.0,76580.0
14236b_2025,CADEIRA ASSENTO - VERMELHO CAMAROTE - INTEIRA,12,175.0,2100.0
14236b_2025,CADEIRA ASSENTO - VERMELHO CAMAROTE - INTEIRA,16,350.0,5600.0
14236b_2025,CADEIRA ASSENTO - VERMELHO CAMAROTE - ΜΕΙΑ,24,175.0,4200.0
14236b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - INTEIRA,807,66.5,53665.5
14236b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR SOCIO - INTEIRA,1210,95.0,114950.0
14236b_2025,GRATUIDADE - INTEIRA,47,0.0,0.0
14237b_2025,CAMAROTE - INTEIRA,53,90.0,4770.0
14237b_2025,CAMAROTE SUPERIOR MENOR - INTEIRA,112,178.0,19936.0
14237b_2025,CAMAROTE - MENOR - INTEIRA,5,200.0,1000.0
14237b_2025,CAMAROTE SPOT - INTEIRA,2,232.0,464.0
14237b_2025,CAMAROTE SPOT INTEIRA,63,267.0,16821.0
14237b_2025,CAMAROTE SPOT INTEIRA,2,300.0,600.0
14237b_2025,CAMAROTE - SPOT - INTEIRA,15,356.0,5340.0
14237b_2025,CAMAROTE - SUPERIOR - INTEIRA,6,400.0,2400.0
14237b_2025,CAMAROTE - SUPERIOR - MEIA,3,534.0,1602.0
14237b_2025,CAMAROTE - SUPERIOR SÓCIO - INTEIRA,4,712.0,2848.0
14237b_2025,CAMAROTE - SUPERIOR SPOT - INTEIRA,4093,40.0,163720.0
14237b_2025,CENTRAL CADEIRA - INTEIRA,405,220.0,89100.0
14237b_2025,CENTRAL CADEIRA - ΜΕΙΑ,637,110.0,70070.0
14237b_2025,CENTRAL CADEIRA - CHECK-IN INTEIRA,11539,40.0,461560.0
14237b_2025,CENTRAL CADEIRA - INTEIRA P3 E P7 - INTEIRA,1033,70.0,72310.0
14237b_2025,CENTRAL CADEIRA - ΜΕΙΑ P3 E P7 - ΜΕΙΑ,663,40.0,26520.0
14237b_2025,CENTRAL CADEIRA SÓCIO - NADA VAI NOS SEPARAR - INTEIRA,103,176.0,18128.0
14237b_2025,INFERIOR CADEIRA SÓCIO - INTEIRA,5,239.0,1195.0
14237b_2025,INFERIOR CADEIRA SÓCIO PROMOCIONAL - INTEIRA,1019,40.0,40760.0
14237b_2025,SETOR CADEIRA - ACESSO GARANTIDO - INTEIRA,165,40.0,6600.0
14237b_2025,SETOR CADEIRA - CAMPEÃO DO MUNDO P3/P7 - INTEIRA,1767,40.0,70680.0
14237b_2025,SETOR CADEIRA - CRIANÇA - MEIA,1390,20.0,27800.0
14237b_2025,SETOR CADEIRA - LOCADAS/ CONSELHEIROS - INTEIRA,2553,40.0,102120.0
14237b_2025,SETOR CADEIRA - PERPETUAS - INTEIRA,410,40.0,16400.0
14237b_2025,SETOR CADEIRA - PROMOCIONAL - INTEIRA,8,299.0,2392.0
14237b_2025,SETOR CADEIRA - PROMOCIONAL - MEIA,3,149.5,448.5
14237b_2025,SETOR CADEIRA - SÓCIO - CAMPEÃO DO MUNDO - INTEIRA,3475,220.0,229350.0
14237b_2025,SETOR CADEIRA - SÓCIO ACADEMIA DO POVO (LEI Nº12.933) - ΜΕΙΑ,1174,40.0,46960.0
14237b_2025,SETOR CADEIRA - VISITANTE - INTEIRA,225,220.0,49500.0
14237b_2025,SETOR CADEIRA - VISITANTE - MEIA,286,110.0,31460.0
14237b_2025,SETOR CADEIRA - VISITANTE PROMOCIONAL - INTEIRA,108,40.0,4320.0
14237b_2025,SÓCIO CADEIRA - CAMPEÃO DO MUNDO LOC - INTEIRA,23,119.0,2737.0
14237b_2025,SÓCIO CADEIRA - SÓCIO - NADA VAI NOS SEPARAR P3/P7 - INTEIRA,229,56.0,12824.0
14238b_2025,SETOR ARQUIBANCADA - INTEIRA,100,120.0,12000.0
14238b_2025,SETOR ARQUIBANCADA - ΜΕΙΑ,261,60.0,15660.0
14238b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - INTEIRA,247,20.0,4940.0
14238b_2025,SETOR ARQUIBANCADA - CORPORATIVO CLUBE - INTEIRA,312,1.0,312.0
14238b_2025,SETOR CADEIRA - INTEIRA,15,24.0,360.0
14238b_2025,SETOR ARQUIBANCADA - SMV - INTEIRA,18,48.0,864.0
14238b_2025,SETOR ARQUIBANCADA - SMV SEM FROTEIRAS - INTEIRA,2,120.0,240.0
14238b_2025,SETOR ARQUIBANCADA - SMV VERMELHO/PRETO - INTEIRA,6,60.0,360.0
14238b_2025,SETOR ARQUIBANCADA - VISITANTE - INTEIRA,21,180.0,3780.0
14238b_2025,SETOR ARQUIBANCADA - VISITANΤΕ - ΜΕΙΑ,74,90.0,6660.0
14238b_2025,SETOR CADEIRA - INTEIRA,29,36.0,1044.0
14238b_2025,SETOR CADEIRA - CADEIRA SMV SEM FRONTEIRAS - INTEIRA,1,72.0,72.0
14238b_2025,SETOR CADEIRA - SMV VERMELHO/PRETO - INTEIRA,13889,20.0,277780.0
14238b_2025,SOU MAIS VITÓRIA SOCIAIS - INTEIRA,76,54.0,4104.0
14239b_2025,CORTESIAS CADEIRA - CORTESIAS - INTEIRA,2508,1.0,2508.0
14239b_2025,ESPECIAL CADEIRA ESPECIAL - INTEIRA,69,120.0,8280.0
14239b_2025,ESPECIAL CADEIRA - ESPECIAL - ΜΕΙΑ,44,60.0,2640.0
14239b_2025,NORTE CADEIRA - SUPERIOR NORTE 50% SOCIO VOZAO - INTEIRA,321,50.0,16050.0
14239b_2025,NORTE CADEIRA - SUPERIOR NORTE 50% SOCIO VOZAO - MΕΙΑ,831,25.0,20775.0
14239b_2025,PREMIUM CADEIRA - PREMIUM - INTEIRA,99,250.0,24750.0
14239b_2025,PREMIUM CADEIRA - PREMIUM - ΜΕΙΑ,88,125.0,11000.0
14239b_2025,SETOR ARQUIBANCADA - INFERIOR CENTRAL - INTEIRA,429,100.0,42900.0
14239b_2025,SETOR ARQUIBANCADA - INFERIOR CENTRAL - MEIA,407,50.0,20350.0
14239b_2025,SETOR ARQUIBANCADA - INFERIOR NORTE - INTEIRA,553,100.0,55300.0
14239b_2025,SETOR ARQUIBANCADA - INFERIOR NORTE - MEΙΑ,310,50.0,15500.0
14239b_2025,SETOR ARQUIBANCADA - INFERIOR SUL - INTEIRA,228,25.0,5700.0
14239b_2025,SETOR ARQUIBANCADA - INFERIOR SUL - ΜΕΙΑ,872,25.0,21800.0
14239b_2025,SETOR ARQUIBANCADA - SÓCIO TORCEDOR - INTEIRA,12666,1.0,12666.0
14239b_2025,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - INTEIRA,312,60.0,18720.0
14239b_2025,SETOR ARQUIBANCADA - SUPERIOR CENTRAL - MEIA,22,100.0,2200.0
14239b_2025,SETOR ARQUIBANCADA - SUPERIOR NORTE - INTEIRA,8,50.0,400.0
14239b_2025,SETOR ARQUIBANCADA - SUPERIOR NORTE - ΜΕΙΑ,1482,100.0,148200.0
14239b_2025,SETOR ARQUIBANCADA - SUPERIOR SUL - INTEIRA,197,50.0,9850.0
14239b_2025,SETOR ARQUIBANCADA - SUPERIOR SUL - MEΙΑ,44,0.0,0.0
14240b_2025,AMPLIAÇÃO CADEIRA - MANDANTE - INTEIRA,29,140.0,4060.0
14240b_2025,AMPLIAÇÃO CADEIRA - MANDANTE - MEIA,87,70.0,6090.0
14240b_2025,AMPLIAÇÃO CADEIRA - PROMOCIONAL - INTEIRA,2,220.0,440.0
14240b_2025,AMPLIAÇÃO CADEIRA - PROMOCIONAL - ΜΕΙΑ,11,120.0,1320.0
14240b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO - INTEIRA,1,200.0,200.0
14240b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO SÓCIO - INTEIRA,94,120.0,11280.0
14240b_2025,AMPLIAÇÃO CADEIRA - PROPRIETÁRIO SÓCIO PROMOCIONAL - MEIA,3,100.0,300.0
14240b_2025,AMPLIAÇÃO CADEIRA - SÓCIO - INTEIRA,207,70.0,14490.0
14240b_2025,AMPLIAÇÃO CADEIRA - SÓCIO PROMOCIONAL - MEIA,687,15.0,10305.0
14240b_2025,AMPLIAÇÃO CADEIRA - SÓCIO PROPRIETÁRIO - INTEIRA,28,60.0,1680.0
14240b_2025,CENTRAL CADEIRA - MANDANTE - INTEIRA,151,160.0,24160.0
14240b_2025,CENTRAL CADEIRA - MANDANTE - ΜΕΙΑ,129,80.0,10320.0
14240b_2025,CENTRAL CADEIRA - PROPRIETÁRIO - INTEIRA,25,120.0,3000.0
14240b_2025,CENTRAL CADEIRA SÓCIO - INTEIRA,915,80.0,73200.0
14240b_2025,CENTRAL CADEIRA - SÓCIO PROMOCIONAL - ΜΕΙΑ,564,15.0,8460.0
14240b_2025,CENTRAL CADEIRA SÓCIO PROPRIETÁRIO - INTEIRA,322,60.0,19320.0
14240b_2025,ESPECIAL ASSENTO - MANDANTE - INTEIRA,41,120.0,4920.0
14240b_2025,ESPECIAL ASSENTO - MANDANTE - ΜΕΙΑ,150,60.0,9000.0
14240b_2025,ESPECIAL ASSENTO SÓCIO - INTEIRA,166,60.0,9960.0
14240b_2025,ESPECIAL ASSENTO SÓCIO PROMOCIONAL - MΕΙΑ,489,15.0,7335.0
14240b_2025,FRONTAL ARQUIBANCADA - MANDANTE - INTEIRA,112,120.0,13440.0
14240b_2025,FRONTAL ARQUIBANCADA - MEIA ENTRADA - ΜΕΙΑ,437,60.0,26220.0
14240b_2025,FRONTAL ARQUIBANCADA - PROMOCIONAL - INTEIRA,2,30.0,60.0
14240b_2025,FRONTAL ARQUIBANCADA - PROMOCIONAL - ΜΕΙΑ,3,15.0,45.0
14240b_2025,FRONTAL ARQUIBANCADA - SÓCIO - INTEIRA,359,60.0,21540.0
14240b_2025,FRONTAL ARQUIBANCADA - SÓCIO PROMOCIONAL - MEIA,1377,15.0,20655.0
14240b_2025,SEDE ARQUIBANCADA - MANDANTE - ΜΕΙΑ,197,50.0,9850.0
14240b_2025,SEDE ARQUIBANCADA MANDANTE - INTEIRA,73,100.0,7300.0
14240b_2025,SEDE ARQUIBANCADA - PROMOCIONAL - INTEIRA,1435,15.0,21525.0
14240b_2025,SEDE ARQUIBANCADA SÓCIO INTEIRA,160,50.0,8000.0
14240b_2025,SETOR CAMAROTE - PROPRIETÁRIO SÓCIO - INTEIRA,340,60.0,20400.0
14240b_2025,SOCIAIS SOCIAIS CONSELHEIRO - INTEIRA,64,60.0,3840.0
14240b_2025,SOCIAIS SOCIAIS CREDENCIAMENTO - INTEIRA,154,0.0,0.0
14240b_2025,SOCIAIS SOCIAIS - PROMOCIONAL - MEIA,2130,15.0,31950.0
14240b_2025,SOCIAIS SOCIAIS SÓCIO - INTEIRA,750,60.0,45000.0
14240b_2025,VISITANTE ARQUIBANCADA - VISITANTE - INTEIRA,1,100.0,100.0
14240b_2025,GRATUIDADE - INTEIRA,926,0.0,0.0
14241b_2025,Cadeira Sul Inteira,1759,80.0,140720.0
14241b_2025,Cadeira Sul Meia,4206,40.0,168240.0
14241b_2025,Cadeira Sul Sócio Futebol,579,40.0,23160.0
14241b_2025,Cadeira Sul Sócio Família,700,40.0,28000.0
14241b_2025,Cadeira Sul Guerreiro Toda Terra,20,48.0,960.0
14241b_2025,Cadeira Sul Guerreiro,37,64.0,2368.0
14241b_2025,Cadeira Sul Sócio,5658,40.0,226320.0
14241b_2025,Cadeira Leste Inferior Inteira,2239,60.0,134340.0
14241b_2025,Cadeira Leste Inferior Meia,2446,30.0,73380.0
14241b_2025,Cadeira Leste Inferior Sócio Futebol,325,30.0,9750.0
14241b_2025,Cadeira Leste Inferior Sócio Família,196,30.0,5880.0
14241b_2025,Cadeira Leste Inferior Guerreiro Toda Terra,10,36.0,360.0
14241b_2025,Cadeira Leste Inferior Guerreiro,19,48.0,912.0
14241b_2025,Cadeira Leste Inferior Sócio,566,30.0,16980.0
14241b_2025,Cadeira Leste Superior Inteira,1301,40.0,52040.0
14241b_2025,Cadeira Leste Superior Meia,1351,20.0,27020.0
14241b_2025,Cadeira Leste Superior Sócio Futebol,68,20.0,1360.0
14241b_2025,Cadeira Leste Superior Sócio Família,46,20.0,920.0
14241b_2025,Cadeira Leste Superior Guerreiro Toda Terra,0,24.0,0.0
14241b_2025,Cadeira Leste Superior Guerreiro,5,32.0,160.0
14241b_2025,Cadeira Leste Superior Sócio,103,20.0,2060.0
14241b_2025,Cadeira Oeste Inferior Inteira,485,120.0,58200.0
14241b_2025,Cadeira Oeste Inferior Meia,479,60.0,28740.0
14241b_2025,Cadeira Oeste Inferior Sócio Futebol,65,60.0,3900.0
14241b_2025,Cadeira Oeste Inferior Sócio Família,59,60.0,3540.0
14241b_2025,Cadeira Oeste Inferior Guerreiro Toda Terra,2,72.0,144.0
14241b_2025,Cadeira Oeste Inferior Guerreiro,3,96.0,288.0
14241b_2025,Cadeira Oeste Inferior Sócio,409,60.0,24540.0
14241b_2025,Cadeira Maracanã Mais Inteira,14,525.0,7350.0
14241b_2025,Cadeira Maracanã Meia,21,262.5,5512.5
14241b_2025,Cadeira Maracanã Mais Sócio Futebol,2,525.0,1050.0
14241b_2025,Cadeira Maracanã Mais Sócio Família,6,262.5,1575.0
14241b_2025,Cadeira Maracanã Mais Sócio,571,262.5,149887.5
14241b_2025,Cadeira Norte Inteira Visitante,222,80.0,17760.0
14241b_2025,Cadeira Norte Meia Visitante,251,40.0,10040.0
14241b_2025,Ingresso Promocional,1467,20.0,29340.0
14241b_2025,Camarote Promocional,1183,20.0,23660.0
14241b_2025,Cadeiras Cativas,910,,0.0
14241b_2025,Tribuna,31,,0.0
14241b_2025,Gratuidades por força de Lei,1251,,0.0
14242b_2025,Cadeira Sul Inteira,844,120.0,101280.0
14242b_2025,Cadeira Sul Meia,3637,60.0,218220.0
14242b_2025,Cadeira Sul Sócio 35%,68,78.0,5304.0
14242b_2025,Cadeira Sul Sócio 50%,1814,60.0,108840.0
14242b_2025,Cadeira Sul Sócio 55%,559,60.0,33540.0
14242b_2025,Cadeira Sul Sócio 65%,91,60.0,5460.0
14242b_2025,Cadeira Sul Sócio 70%,235,60.0,14100.0
14242b_2025,Cadeira Sul Sócio 75%,655,60.0,39300.0
14242b_2025,Cadeira Sul Sócio 80%,1042,60.0,62520.0
14242b_2025,Cadeira Sul Sócio 100%,77,60.0,4620.0
14242b_2025,Cadeira Leste Inferior Inteira,2024,180.0,364320.0
14242b_2025,Cadeira Leste Inferior Meia,2504,90.0,225360.0
14242b_2025,Cadeira Leste Inferior Sócio 35%,20,117.0,2340.0
14242b_2025,Cadeira Leste Inferior Sócio 50%,288,90.0,25920.0
14242b_2025,Cadeira Leste Inferior Sócio 55%,52,90.0,4680.0
14242b_2025,Cadeira Leste Inferior Sócio 65%,11,90.0,990.0
14242b_2025,Cadeira Leste Inferior Sócio 70%,30,90.0,2700.0
14242b_2025,Cadeira Leste Inferior Sócio 75%,51,90.0,4590.0
14242b_2025,Cadeira Leste Inferior Sócio 80%,123,90.0,11070.0
14242b_2025,Cadeira Leste Inferior Sócio 100%,7,90.0,630.0
14242b_2025,Cadeira Leste Inferior Visitante,428,90.0,38520.0
14242b_2025,Cadeira Leste Superior Inteira,185,150.0,27750.0
14242b_2025,Cadeira Leste Superior Meia,124,75.0,9300.0
14242b_2025,Cadeira Leste Superior Sócio 35%,1,97.5,97.5
14242b_2025,Cadeira Leste Superior Sócio 50%,48,75.0,3600.0
14242b_2025,Cadeira Leste Superior Sócio 55%,6,75.0,450.0
14242b_2025,Cadeira Leste Superior Sócio 65%,3,75.0,225.0
14242b_2025,Cadeira Leste Superior Sócio 70%,2,75.0,150.0
14242b_2025,Cadeira Leste Superior Sócio 75%,9,75.0,675.0
14242b_2025,Cadeira Leste Superior Sócio 80%,25,75.0,1875.0
14242b_2025,Cadeira Leste Superior Sócio 100%,0,75.0,0.0
14242b_2025,Cadeira Leste Superior Visitante,47,75.0,3525.0
14242b_2025,Cadeira Oeste Inferior Inteira,1127,180.0,202860.0
14242b_2025,Cadeira Oeste Inferior Meia,1156,90.0,104040.0
14242b_2025,Cadeira Oeste Inferior Sócio 35%,9,117.0,1053.0
14242b_2025,Cadeira Oeste Inferior Sócio 50%,145,90.0,13050.0
14242b_2025,Cadeira Oeste Inferior Sócio 55%,26,90.0,2340.0
14242b_2025,Cadeira Oeste Inferior Sócio 65%,12,90.0,1080.0
14242b_2025,Cadeira Oeste Inferior Sócio 70%,14,90.0,1260.0
14242b_2025,Cadeira Oeste Inferior Sócio 75%,22,90.0,1980.0
14242b_2025,Cadeira Oeste Inferior Sócio 80%,96,90.0,8640.0
14242b_2025,Cadeira Oeste Inferior Sócio 100%,2,90.0,180.0
14242b_2025,Cadeira Oeste Inferior Visitante,314,90.0,28260.0
14242b_2025,Cadeira Maracanã Mais Inteira,455,325.0,147875.0
14242b_2025,Cadeira Maracanã Mais Meia,153,162.5,24862.5
14242b_2025,Cadeira Maracanã Mais Sócio,35,162.5,5687.5
14242b_2025,Cadeira Maracanã Mais Visitante,147,162.5,23887.5
14242b_2025,Cadeira Norte Inteira Visitante,5345,120.0,641400.0
14242b_2025,Cadeira Norte Meia Visitante,2516,60.0,150960.0
14242b_2025,Cadeira Norte Sócio Visitante,5908,60.0,354480.0
14242b_2025,Ingresso Promocional,2292,60.0,137520.0
14242b_2025,Camarote Promocional,2223,60.0,133380.0
14243b_2025,CAMAROTES - Carnê de Relacionamento,1186,20.0,23720.0
14243b_2025,CAMAROTES - Carnê - Venda Proibida,923,20.0,18460.0
14243b_2025,LESTE INFERIOR CENTRAL - Meia,17,90.0,1530.0
14243b_2025,LESTE INFERIOR CENTRAL - Fiel Torcedor,3604,128.0,461312.0
14243b_2025,LESTE INFERIOR CENTRAL - Fiel Torcedor,1187,110.0,130570.0
14243b_2025,LESTE INFERIOR CENTRAL - Carnê - Venda Proibida,100,20.0,2000.0
14243b_2025,LESTE INFERIOR LATERAL - Meia,32,65.0,2080.0
14243b_2025,LESTE INFERIOR LATERAL - Fiel Torcedor,3515,88.0,309320.0
14243b_2025,LESTE INFERIOR LATERAL - Fiel Torcedor,412,75.0,30900.0
14243b_2025,LESTE INFERIOR LATERAL - Carnê - Venda Proibida,237,20.0,4740.0
14243b_2025,LESTE SUPERIOR CENTRAL - Meia,1,55.0,55.0
14243b_2025,LESTE SUPERIOR CENTRAL - Fiel Torcedor,3405,78.0,265590.0
14243b_2025,LESTE SUPERIOR CENTRAL - Fiel Torcedor,425,68.0,28900.0
14243b_2025,LESTE SUPERIOR CENTRAL- Carnê - Venda Proibida,10,20.0,200.0
14243b_2025,LESTE SUPERIOR LATERAL - Meia,9,55.0,495.0
14243b_2025,LESTE SUPERIOR LATERAL - Fiel Torcedor,2619,78.0,204282.0
14243b_2025,LESTE SUPERIOR LATERAL - Fiel Torcedor,183,68.0,12444.0
14243b_2025,LESTE SUPERIOR LATERAL - Carnê - Venda Proibida,13,20.0,260.0
14243b_2025,NORTE - Inteira,4,75.0,300.0
14243b_2025,NORTE - Meia,47,37.5,1762.5
14243b_2025,NORTE - Fiel Torcedor,8516,35.0,298060.0
14243b_2025,NORTE - Carnê - Venda Proibida,490,20.0,9800.0
14243b_2025,OESTE BUSINESS - Carnê de Relacionamento,508,20.0,10160.0
14243b_2025,OESTE BUSINESS - Carnê - Venda Proibida,96,20.0,1920.0
14243b_2025,OESTE INFERIOR CENTRAL - Inteira,11,300.0,3300.0
14243b_2025,OESTE INFERIOR CENTRAL - Carnê de Relacionamento,1090,20.0,21800.0
14243b_2025,OESTE INFERIOR CORNER - Inteira,107,260.0,27820.0
14243b_2025,OESTE INFERIOR CORNER - Meia,97,130.0,12610.0
14243b_2025,OESTE INFERIOR CORNER - Carnê de Relacionamento,710,20.0,14200.0
14243b_2025,OESTE INFERIOR CORNER - Fiel Torcedor,18,182.0,3276.0
14243b_2025,OESTE INFERIOR CORNER - Fiel Torcedor,400,158.0,63200.0
14243b_2025,OESTE INFERIOR CORNER - Fiel Torcedor,9,188.0,1692.0
14243b_2025,OESTE INFERIOR CORNER - Carnê - Venda Proibida,894,20.0,17880.0
14243b_2025,OESTE INFERIOR LATERAL - Inteira,227,280.0,63560.0
14243b_2025,OESTE INFERIOR LATERAL - Meia,218,140.0,30520.0
14243b_2025,OESTE INFERIOR LATERAL - Carnê de Relacionamento,1109,20.0,22180.0
14243b_2025,OESTE INFERIOR LATERAL - Fiel Torcedor,208,196.0,40768.0
14243b_2025,OESTE INFERIOR LATERAL - Fiel Torcedor,89,224.0,19936.0
14243b_2025,OESTE INFERIOR LATERAL - Fiel Torcedor,688,170.0,116960.0
14243b_2025,OESTE INFERIOR LATERAL - Fiel Torcedor,74,208.0,15392.0
14243b_2025,OESTE INFERIOR LATERAL - Carnê - Venda Proibida,593,20.0,11860.0
14243b_2025,OESTE SUPERIOR - Inteira,553,198.0,109494.0
14243b_2025,OESTE SUPERIOR - Meia,123,99.0,12177.0
14243b_2025,OESTE SUPERIOR - Carnê de Relacionamento,78,20.0,1560.0
14243b_2025,OESTE SUPERIOR - Fiel Torcedor,53,138.6,7345.8
14243b_2025,OESTE SUPERIOR - Fiel Torcedor,96,158.4,15206.4
14243b_2025,OESTE SUPERIOR - Fiel Torcedor,2028,138.0,279864.0
14243b_2025,OESTE SUPERIOR - Fiel Torcedor,358,118.0,42244.0
14243b_2025,OESTE SUPERIOR - Fiel Torcedor,20,145.0,2900.0
14243b_2025,OESTE SUPERIOR - Carnê - Venda Proibida,539,20.0,10780.0
14243b_2025,SUL - Inteira,1,120.0,120.0
14243b_2025,SUL - Meia,10,60.0,600.0
14243b_2025,SUL - Visitante - Inteira,460,120.0,55200.0
14243b_2025,SUL - Visitante - Meia,51,60.0,3060.0
14243b_2025,SUL - Fiel Torcedor,5169,35.0,180915.0
14243b_2025,SUL- Carnê - Venda Proibida,206,20.0,4120.0
14243b_2025,SUL - Carnê - Venda Proibida,170,60.0,10200.0
14244b_2025,ARQUIBANCADA LESTE LACTA - Inteira,823,100.0,82300.0
14244b_2025,ARQUIBANCADA LESTE LACTA - Meia,856,50.0,42800.0
14244b_2025,ARQUIBANCADA LESTE LACTA - Carnê de Relacionamento,70,20.0,1400.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - VERMELHO,172,50.0,8600.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - BRANCO,1368,30.0,41040.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - PRETO,709,30.0,21270.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST-TRICOLOR,490,20.0,9800.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE,2486,20.0,49720.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - VERMELHO BRASIL,3,100.0,300.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - BRANCO BRASIL,4,100.0,400.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST PRETO BRASIL,7,100.0,700.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - PRETO CONVIDADO,263,50.0,13150.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - TRICOLOR BRASIL,2,100.0,200.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST-TRICOLOR CONVIDADO,203,50.0,10150.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE BRASIL,7,100.0,700.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE CONVIDADO,1427,50.0,71350.0
14244b_2025,ARQUIBANCADA LESTE LACTA - ST - DIAMANTE - DEPENDENTE MENOR,189,20.0,3780.0
14244b_2025,ARQUIBANCADA NORTE OREO - Inteira,4068,50.0,203400.0
14244b_2025,ARQUIBANCADA NORTE OREO - Meia,4883,25.0,122075.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - Inteira,2833,100.0,283300.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - Meia,2600,50.0,130000.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - Carnê de Relacionamento,50,20.0,1000.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCOST - VERMELHO,65,50.0,3250.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - ST - BRANCO,207,30.0,6210.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - ST - PRETO,101,30.0,3030.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - ST - TRICOLOR,43,20.0,860.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - ST - DIAMANTE,193,20.0,3860.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - ST - PRETO CONVIDADO,32,50.0,1600.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCOST - TRICOLOR CONVIDADO,16,50.0,800.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - ST - DIAMANTE CONVIDADO,72,50.0,3600.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Inteira,1486,100.0,148600.0
14244b_2025,ARQUIBANCADA OESTE OURO BRANCO - VISITANTE - Meia,1673,50.0,83650.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - Inteira,101,80.0,8080.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - Meia,4180,40.0,167200.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - VERMELHO,7,40.0,280.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - BRANCO,199,24.0,4776.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - PRETO,170,24.0,4080.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - TRICOLOR,190,20.0,3800.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE,1088,20.0,21760.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - PRETO CONVIDADO,53,40.0,2120.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - TRICOLOR BRASIL,1,80.0,80.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST-TRICOLOR CONVIDADO,65,40.0,2600.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE BRASIL,1,80.0,80.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE CONVIDADO,794,40.0,31760.0
14244b_2025,ARQUIBANCADA SUL DIAMANTE NEGRO - ST - DIAMANTE - DEPENDENTE MENOR,367,20.0,7340.0
14244b_2025,CADEIRA SUPERIOR LESTE LACTA - Carnê de Relacionamento,349,20.0,6980.0
14244b_2025,CADEIRA SUPERIOR LESTE LACTA - Cativa - Inteira,370,100.0,37000.0
14244b_2025,CADEIRA SUPERIOR LESTE LACTA - Cativa - Meia,149,50.0,7450.0
14244b_2025,CADEIRA SUPERIOR LESTE LACTA - ST - TRICOLOR,1,50.0,50.0
14244b_2025,CADEIRA SUPERIOR LESTE LACTA - ST - DIAMANTE,115,20.0,2300.0
14244b_2025,CADEIRA SUPERIOR LESTE LACTA - ST - TRICOLOR CONVIDADO,1,125.0,125.0
